                  ,                                                                                                   ,     ,         ,                                        ,         , 2026 Update    ,        , 0.03
                  ,                                                                                                   ,     ,         ,                                        ,         , Revised Pricing,        , 
                  ,                                                                                                   ,     ,         ,                                        ,         , Install        , Remove , Transfer
USPL-HS-40-C      , "USPL,Heat Shrink,4/0,Copper"                                                                     , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 125.15         , 27.81  , 0
USPL-HS-600       , "USPL,Heat Shrink 600V"                                                                           , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 58.13          , 1.9    , 0
USPL-NTS-10-600   , "USPL,Non-tension Splice,<=1/0,600V"                                                              , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 4.45           , 6.67   , 0
USPL-PM-600       , "USPL,PreMoulded cvr,600v"                                                                        , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 49.17          , 1.9    , 0
USPL-PM-601       , "USPL,PreMoulded cvr,600v"                                                                        , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 64.29          , 1.9    , 0
USPL-PM-602       , "USPL,PreMoulded cvr,600v"                                                                        , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 49.17          , 1.9    , 0
USPL-PM-603       , "USPL,PreMoulded cvr,600v"                                                                        , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 64.29          , 1.9    , 0
USPL-PM-604       , "USPL,PreMoulded cvr,600v"                                                                        , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 64.29          , 1.9    , 0
USPL-PM-605       , "USPL,PreMoulded cvr,600v"                                                                        , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 64.29          , 1.9    , 0
USPL-PM-606       , "USPL,PreMoulded cvr,600v"                                                                        , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 64.29          , 1.9    , 0
USPL-PP-P         , "USPL, Primary fabricated"                                                                        , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 192.14         , 1.9    , 0
USPL-SJ           , "USPL,Splice Jacket,15kV"                                                                         , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 18.91          , 0      , 0
USTM-1HP          , "USTM,1 HolePad"                                                                                  , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 32.15          , 9.46   , 19.14
USVC-NTS          , "USVC, Non Tension Splice"                                                                        , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 13.35          , 2.22   , 0
USVC-PLL          , "USVC,Pad/Lug Labor only"                                                                         , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 32.15          , 9.46   , 18.91
USVC-TRM          , "USVC,Terminate at Meter (per service)"                                                           , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 22.69          , 11.35  , 17.02
USVC-TRM3         , "USVC,Terminate at Meter-3 Phase"                                                                 , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 30.26          , 15.13  , 22.69
USVC-TRS          , "USVC,Terminate Service at Source"                                                                , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 22.69          , 11.35  , 17.02
USVC-TRS3         , "USVC,Terminate Serv. at Source-3Phase"                                                           , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 30.26          , 15.13  , 22.69
USWI              , "USWI, UG switchgear"                                                                             , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 283.66         , 223.15 , 0
UTRH-1212-HBFL    , "UTRH,12X12,Hand Backfill"                                                                        , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-1212-HDIG    , "UTRH,12X12,Hand Dig"                                                                             , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-2406-MACH    , "UTRH,24X6,Machine Dig"                                                                           , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-2412-HBFL    , "UTRH,24X12,Hand Backfill"                                                                        , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-2412-HDIG    , "UTRH,24X12,Hand Dig"                                                                             , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-2412-MACH-D  , "UTRH,24X12,Machine Dig,Dir Bury"                                                                 , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-2412-MHB-L   , "UTRH,24X12,Mach/Hand Bkfil,Lighting"                                                             , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-3006-MACH    , "UTRH,30X6,Machine Dig"                                                                           , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-3012-HDI     , "UTRH,30X12,Hand Dig"                                                                             , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-3012-MACH    , "UTRH,30X12,Machine Dig"                                                                          , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-3012-MHB     , "UTRH,30X12,Mach/Hand Bkfil"                                                                      , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-3018-MACH-C  , "UTRH,30X18,Machine Dig,Conduit"                                                                  , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-3606-MACH    , "UTRH,36X6,Machine Dig"                                                                           , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-3612-HBFL    , "UTRH,36X12,Hand Backfill"                                                                        , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-3612-HDIG    , "UTRH,36X12,Hand Dig"                                                                             , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-3612-MACH    , "UTRH,36X12,Machine Dig"                                                                          , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-3612-MHB-D   , "UTRH,36X12,Mach/Hand Bkfil,Dir Bury"                                                             , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-4224-MACH-C  , "UTRH,42X24,Machine Dig,Conduit"                                                                  , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-4806-MACH    , "UTRH,48X6,Machine Dig"                                                                           , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-4812-MACH-C  , "UTRH,48X12,Machine Dig,Conduit"                                                                  , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-4824-MACH-C  , "UTRH,48X24,Machine Dig,Conduit"                                                                  , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-612-HBFL-S   , "UTRH,6X12,Hand Backfill,Serv"                                                                    , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-7236-C       , "72x36, Machine Dig, conduit"                                                                     , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-BORE-DIR2    , "UTRH,Bore,Directional (2indiam)"                                                                 , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-BORE-DIR3    , "UTRH,Bore,Directional (3indiam)"                                                                 , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-BORE-DIR4    , "UTRH,Bore,Directional (4indiam)"                                                                 , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-BORE-DIR5    , "UTRH,Bore,Directional (3indiam)"                                                                 , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-BORE-DIR6    , "UTRH,Bore,Directional (6indiam)"                                                                 , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UTRH-BORE-PUSH    , "UTRH,Bore,Push/Place Conduit"                                                                    , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UXFR-1-L          , "UXFR, Large 1-ph padmount"                                                                       , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 455.75         , 304.47 , 0
UXFR-1-S          , "UXFR, Small 1-ph padmount"                                                                       , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 298.35         , 223.15 , 0
UXFR-3-L          , "UXFR, Large 3-ph padmount"                                                                       , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 1820.73        , 1260.72, 0
UXFR-3-M          , "UXFR, Medium 3-ph padmount"                                                                      , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 930.41         , 697.8  , 0
UXFR-3-S          , "UXFR, Small 3-ph padmount"                                                                       , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 474.67         , 353.63 , 0
UXFR-3-XL         , "UXFR, Extra large three phase padmount"                                                          , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 2528.37        , 1911.89, 0
UXST              , "UXST, Secondary transformer termination"                                                         , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0.63           , 0.3    , 7.56
UCNA-PCT          , "UCNA,Place Cond.in Prev.Inst.Trench"                                                             , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UCNA-ROI          , "UCNA,Ring Out and Identify Cable"                                                                , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UCNA-TGE          , "UCNA,Tag Encloser,Dist"                                                                          , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UCNA-TRM          , "UCNA, Terminate Conductor"                                                                       , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UCTA-P2CT-D       , "UCTA,Place 2in Conduit in Trench,Dist"                                                           , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UCTA-P3CT-S       , "UCTA,Place 3in Conduit in Trench,Serv"                                                           , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UCTA-P5CT-D       , "UCTA,Place 5in Conduit in Trench,Dist"                                                           , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UCTA-PCC          , "UCTA,Place Cable in Conduit"                                                                     , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UCTA-PCEC-D       , "UCTA,PlcCblNExstgCdt,Dist"                                                                       , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UCTA-PCEC-L       , "UCTA,PlcCblNExstgCdt,Lght"                                                                       , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UCTA-PCEC-S       , "UCTA,Plc CblNExstgCdt,Svc"                                                                       , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UCTA-RCEC-D       , "UCTA,Rem Concrete Existing Conduit,Dist"                                                         , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UCTA-RMPR         , "Rod, mandrel and install pull rope"                                                              , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 1.9            , 0      , 0
UCTA-RPR          , Rod only and install pull rope                                                                    , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0.4            , 0      , 0
UEXA-AD           , Additional Depth Adder                                                                            , CF  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UEXA-CLN          , "UEXA,CleanOut Ex.Trnch,Vault,MH"                                                                 , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UEXA-CSBF         , crushed stone base or backfill                                                                    , TN  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UEXA-GPCF         , Guard Post Concrete Filled                                                                        , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UEXA-GPPI-C       , "UEXA,Guard Post Power installed,Cndt"                                                            , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UEXA-HE           , "UEXA,Hand Excavation (cubic yd.)"                                                                , CY  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UEXA-HEBF         , "UEXA,Hand Excav/Bakfil(cu.yd)"                                                                   , CY  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UEXA-LAWN         , "UEXA,Replace Lawn Sod (sq.ft)"                                                                   , SF  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UEXA-MEBF         , "UEXA,Mach Excav/Bakfil (cu.yd)"                                                                  , CY  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UEXA-ME-C         , "UEXA,Mach Excav-Unsheeted(cu.yd),Cndt"                                                           , CY  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UEXA-PBCR-D       , "UEXA,Reposition Bore Machine,DBury"                                                              , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UEXA-RE           , "UEXA,Rock Excavation (cu.yd)"                                                                    , CY  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UEXA-REQ-C        , "UEXA,Reset/Level Exist Equip.,Cndt"                                                              , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UEXA-SBF          , "UEXA,Sand Bakfil-Cndt/Vault(ton)"                                                                , TN  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UEXA-SEED         , "UEXA,Rake and Seed (sq. yd.)"                                                                    , SY  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
UEXA-TILE-C       , "UEXA,Repair Tile-Conduits/ Vaults,Cndt"                                                          , HR  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
